"Step","background_garden - twodgs/loss_normal","background_garden - twodgs/loss_normal__MIN","background_garden - twodgs/loss_normal__MAX","object_A - twodgs/loss_normal","object_A - twodgs/loss_normal__MIN","object_A - twodgs/loss_normal__MAX"
"8755","0.01622852310538292","0.01622852310538292","0.01622852310538292","0.04501357674598694","0.04501357674598694","0.04501357674598694"
"8756","0.017478782683610916","0.017478782683610916","0.017478782683610916","0.04464239999651909","0.04464239999651909","0.04464239999651909"
"8757","0.01654244214296341","0.01654244214296341","0.01654244214296341","0.0457245297729969","0.0457245297729969","0.0457245297729969"
"8758","0.01528953667730093","0.01528953667730093","0.01528953667730093","0.04488096013665199","0.04488096013665199","0.04488096013665199"
"8759","0.014885473996400833","0.014885473996400833","0.014885473996400833","0.045583274215459824","0.045583274215459824","0.045583274215459824"
"8760","0.014576544985175133","0.014576544985175133","0.014576544985175133","0.04507177695631981","0.04507177695631981","0.04507177695631981"
"8761","0.014479340054094791","0.014479340054094791","0.014479340054094791","0.04457446187734604","0.04457446187734604","0.04457446187734604"
"8762","0.015544818714261055","0.015544818714261055","0.015544818714261055","0.04426112398505211","0.04426112398505211","0.04426112398505211"
"8763","0.014592285268008709","0.014592285268008709","0.014592285268008709","0.0449882373213768","0.0449882373213768","0.0449882373213768"
"8764","0.014561514370143414","0.014561514370143414","0.014561514370143414","0.045615486800670624","0.045615486800670624","0.045615486800670624"
"8765","0.014499831944704056","0.014499831944704056","0.014499831944704056","0.04556139558553696","0.04556139558553696","0.04556139558553696"
"8766","0.015006003901362419","0.015006003901362419","0.015006003901362419","0.045093975961208344","0.045093975961208344","0.045093975961208344"
"8767","0.015841081738471985","0.015841081738471985","0.015841081738471985","0.045600276440382004","0.045600276440382004","0.045600276440382004"
"8768","0.01673075556755066","0.01673075556755066","0.01673075556755066","0.045536961406469345","0.045536961406469345","0.045536961406469345"
"8769","0.017460841685533524","0.017460841685533524","0.017460841685533524","0.04488135501742363","0.04488135501742363","0.04488135501742363"
"8770","0.016007371246814728","0.016007371246814728","0.016007371246814728","0.044893160462379456","0.044893160462379456","0.044893160462379456"
"8771","0.015302136540412903","0.015302136540412903","0.015302136540412903","0.04510202631354332","0.04510202631354332","0.04510202631354332"
"8772","0.015055125579237938","0.015055125579237938","0.015055125579237938","0.04442768543958664","0.04442768543958664","0.04442768543958664"
"8773","0.016122153028845787","0.016122153028845787","0.016122153028845787","0.04487297311425209","0.04487297311425209","0.04487297311425209"
"8774","0.015421219170093536","0.015421219170093536","0.015421219170093536","0.04509066417813301","0.04509066417813301","0.04509066417813301"
"8775","0.01600484363734722","0.01600484363734722","0.01600484363734722","0.04589167982339859","0.04589167982339859","0.04589167982339859"
"8776","0.015444310382008553","0.015444310382008553","0.015444310382008553","0.04501231759786606","0.04501231759786606","0.04501231759786606"
"8777","0.01499777939170599","0.01499777939170599","0.01499777939170599","0.045011382550001144","0.045011382550001144","0.045011382550001144"
"8778","0.01592690497636795","0.01592690497636795","0.01592690497636795","0.04427606612443924","0.04427606612443924","0.04427606612443924"
"8779","0.01606726460158825","0.01606726460158825","0.01606726460158825","0.04396519064903259","0.04396519064903259","0.04396519064903259"
"8780","0.01563461683690548","0.01563461683690548","0.01563461683690548","0.043704260140657425","0.043704260140657425","0.043704260140657425"
"8781","0.014827392995357513","0.014827392995357513","0.014827392995357513","0.044258952140808105","0.044258952140808105","0.044258952140808105"
"8782","0.015604046173393726","0.015604046173393726","0.015604046173393726","0.04410159960389137","0.04410159960389137","0.04410159960389137"
"8783","0.01507385540753603","0.01507385540753603","0.01507385540753603","0.04367581754922867","0.04367581754922867","0.04367581754922867"
"8784","0.014803718775510788","0.014803718775510788","0.014803718775510788","0.04401811584830284","0.04401811584830284","0.04401811584830284"
"8785","0.014610796235501766","0.014610796235501766","0.014610796235501766","0.04524747654795647","0.04524747654795647","0.04524747654795647"
"8786","0.014617468230426311","0.014617468230426311","0.014617468230426311","0.045519694685935974","0.045519694685935974","0.045519694685935974"
"8787","0.014769373461604118","0.014769373461604118","0.014769373461604118","0.04458317905664444","0.04458317905664444","0.04458317905664444"
"8788","0.01463404856622219","0.01463404856622219","0.01463404856622219","0.044295381754636765","0.044295381754636765","0.044295381754636765"
"8789","0.015587949194014072","0.015587949194014072","0.015587949194014072","0.044730279594659805","0.044730279594659805","0.044730279594659805"
"8790","0.014681590721011162","0.014681590721011162","0.014681590721011162","0.044232115149497986","0.044232115149497986","0.044232115149497986"
"8791","0.014806854538619518","0.014806854538619518","0.014806854538619518","0.044547583907842636","0.044547583907842636","0.044547583907842636"
"8792","0.0156861562281847","0.0156861562281847","0.0156861562281847","0.04419917240738869","0.04419917240738869","0.04419917240738869"
"8793","0.01590849831700325","0.01590849831700325","0.01590849831700325","0.04405655711889267","0.04405655711889267","0.04405655711889267"
"8794","0.015951579436659813","0.015951579436659813","0.015951579436659813","0.04376331344246864","0.04376331344246864","0.04376331344246864"
"8795","0.016292480751872063","0.016292480751872063","0.016292480751872063","0.044247258454561234","0.044247258454561234","0.044247258454561234"
"8796","0.015443958342075348","0.015443958342075348","0.015443958342075348","0.043902140110731125","0.043902140110731125","0.043902140110731125"
"8797","0.015156779438257217","0.015156779438257217","0.015156779438257217","0.0444914773106575","0.0444914773106575","0.0444914773106575"
"8798","0.01591913215816021","0.01591913215816021","0.01591913215816021","0.044431764632463455","0.044431764632463455","0.044431764632463455"
"8799","0.01686902344226837","0.01686902344226837","0.01686902344226837","0.04410509765148163","0.04410509765148163","0.04410509765148163"
"8800","0.01566491276025772","0.01566491276025772","0.01566491276025772","0.04511814936995506","0.04511814936995506","0.04511814936995506"
"8801","0.015110688284039497","0.015110688284039497","0.015110688284039497","0.045616213232278824","0.045616213232278824","0.045616213232278824"
"8802","0.01494946051388979","0.01494946051388979","0.01494946051388979","0.04554625228047371","0.04554625228047371","0.04554625228047371"
"8803","0.01582527533173561","0.01582527533173561","0.01582527533173561","0.0449674092233181","0.0449674092233181","0.0449674092233181"
"8804","0.015330608002841473","0.015330608002841473","0.015330608002841473","0.0441962406039238","0.0441962406039238","0.0441962406039238"
"8805","0.014682173728942871","0.014682173728942871","0.014682173728942871","0.04403316229581833","0.04403316229581833","0.04403316229581833"
"8806","0.01472824439406395","0.01472824439406395","0.01472824439406395","0.04484912380576134","0.04484912380576134","0.04484912380576134"
"8807","0.016544904559850693","0.016544904559850693","0.016544904559850693","0.04509191960096359","0.04509191960096359","0.04509191960096359"
"8808","0.015581955201923847","0.015581955201923847","0.015581955201923847","0.04500792920589447","0.04500792920589447","0.04500792920589447"
"8809","0.014982848428189754","0.014982848428189754","0.014982848428189754","0.04492640495300293","0.04492640495300293","0.04492640495300293"
"8810","0.01623924821615219","0.01623924821615219","0.01623924821615219","0.04498548433184624","0.04498548433184624","0.04498548433184624"
"8811","0.016036206856369972","0.016036206856369972","0.016036206856369972","0.045617107301950455","0.045617107301950455","0.045617107301950455"
"8812","0.015489843674004078","0.015489843674004078","0.015489843674004078","0.045470334589481354","0.045470334589481354","0.045470334589481354"
"8813","0.015552003867924213","0.015552003867924213","0.015552003867924213","0.04510296881198883","0.04510296881198883","0.04510296881198883"
"8814","0.014807721599936485","0.014807721599936485","0.014807721599936485","0.045262034982442856","0.045262034982442856","0.045262034982442856"
"8815","0.014826924540102482","0.014826924540102482","0.014826924540102482","0.04538126662373543","0.04538126662373543","0.04538126662373543"
"8816","0.015752457082271576","0.015752457082271576","0.015752457082271576","0.04473736882209778","0.04473736882209778","0.04473736882209778"
"8817","0.015016693621873856","0.015016693621873856","0.015016693621873856","0.04455994814634323","0.04455994814634323","0.04455994814634323"
"8818","0.014675558544695377","0.014675558544695377","0.014675558544695377","0.0456782765686512","0.0456782765686512","0.0456782765686512"
"8819","0.015866199508309364","0.015866199508309364","0.015866199508309364","0.045570217072963715","0.045570217072963715","0.045570217072963715"
"8820","0.01623545214533806","0.01623545214533806","0.01623545214533806","0.04489218071103096","0.04489218071103096","0.04489218071103096"
"8821","0.01568823866546154","0.01568823866546154","0.01568823866546154","0.04515577107667923","0.04515577107667923","0.04515577107667923"
"8822","0.015069974586367607","0.015069974586367607","0.015069974586367607","0.045126091688871384","0.045126091688871384","0.045126091688871384"
"8823","0.014902624301612377","0.014902624301612377","0.014902624301612377","0.04498885199427605","0.04498885199427605","0.04498885199427605"
"8824","0.01704344153404236","0.01704344153404236","0.01704344153404236","0.04454409331083298","0.04454409331083298","0.04454409331083298"
"8825","0.016005491837859154","0.016005491837859154","0.016005491837859154","0.04487131908535957","0.04487131908535957","0.04487131908535957"
"8826","0.015556142665445805","0.015556142665445805","0.015556142665445805","0.045764628797769547","0.045764628797769547","0.045764628797769547"
"8827","0.01531972736120224","0.01531972736120224","0.01531972736120224","0.04556351900100708","0.04556351900100708","0.04556351900100708"
"8828","0.014740767888724804","0.014740767888724804","0.014740767888724804","0.04455128684639931","0.04455128684639931","0.04455128684639931"
"8829","0.014506479725241661","0.014506479725241661","0.014506479725241661","0.044173356145620346","0.044173356145620346","0.044173356145620346"
"8830","0.014672080986201763","0.014672080986201763","0.014672080986201763","0.04377281665802002","0.04377281665802002","0.04377281665802002"
"8831","0.014971233904361725","0.014971233904361725","0.014971233904361725","0.044458843767642975","0.044458843767642975","0.044458843767642975"
"8832","0.014520695433020592","0.014520695433020592","0.014520695433020592","0.04419318586587906","0.04419318586587906","0.04419318586587906"
"8833","0.01390209048986435","0.01390209048986435","0.01390209048986435","0.04452149569988251","0.04452149569988251","0.04452149569988251"
"8834","0.013983309268951416","0.013983309268951416","0.013983309268951416","0.04514428228139877","0.04514428228139877","0.04514428228139877"
"8835","0.014257533475756645","0.014257533475756645","0.014257533475756645","0.04483336955308914","0.04483336955308914","0.04483336955308914"
"8836","0.014335532672703266","0.014335532672703266","0.014335532672703266","0.04422322288155556","0.04422322288155556","0.04422322288155556"
"8837","0.014411375857889652","0.014411375857889652","0.014411375857889652","0.04547340050339699","0.04547340050339699","0.04547340050339699"
"8838","0.014600136317312717","0.014600136317312717","0.014600136317312717","0.045937515795230865","0.045937515795230865","0.045937515795230865"
"8839","0.014400341548025608","0.014400341548025608","0.014400341548025608","0.04573214054107666","0.04573214054107666","0.04573214054107666"
"8840","0.01377712283283472","0.01377712283283472","0.01377712283283472","0.044830072671175","0.044830072671175","0.044830072671175"
"8841","0.01538192480802536","0.01538192480802536","0.01538192480802536","0.04488533362746239","0.04488533362746239","0.04488533362746239"
"8842","0.014769547618925571","0.014769547618925571","0.014769547618925571","0.04442110285162926","0.04442110285162926","0.04442110285162926"
"8843","0.014433669857680798","0.014433669857680798","0.014433669857680798","0.04428276792168617","0.04428276792168617","0.04428276792168617"
"8844","0.014145364984869957","0.014145364984869957","0.014145364984869957","0.04473282769322395","0.04473282769322395","0.04473282769322395"
"8845","0.014434674754738808","0.014434674754738808","0.014434674754738808","0.04438367858529091","0.04438367858529091","0.04438367858529091"
"8846","0.015351158566772938","0.015351158566772938","0.015351158566772938","0.04457733780145645","0.04457733780145645","0.04457733780145645"
"8847","0.014745386317372322","0.014745386317372322","0.014745386317372322","0.04512045532464981","0.04512045532464981","0.04512045532464981"
"8848","0.014746371656656265","0.014746371656656265","0.014746371656656265","0.04456616938114166","0.04456616938114166","0.04456616938114166"
"8849","0.014503813348710537","0.014503813348710537","0.014503813348710537","0.044548455625772476","0.044548455625772476","0.044548455625772476"
"8850","0.015046042390167713","0.015046042390167713","0.015046042390167713","0.04527204856276512","0.04527204856276512","0.04527204856276512"
"8851","0.01463757362216711","0.01463757362216711","0.01463757362216711","0.04532880336046219","0.04532880336046219","0.04532880336046219"
"8852","0.013863081112504005","0.013863081112504005","0.013863081112504005","0.044727127999067307","0.044727127999067307","0.044727127999067307"
"8853","0.014533566311001778","0.014533566311001778","0.014533566311001778","0.044186629354953766","0.044186629354953766","0.044186629354953766"
"8854","0.014447902329266071","0.014447902329266071","0.014447902329266071","0.04423036798834801","0.04423036798834801","0.04423036798834801"
"8855","0.016631754115223885","0.016631754115223885","0.016631754115223885","0.04515208303928375","0.04515208303928375","0.04515208303928375"
"8856","0.016242291778326035","0.016242291778326035","0.016242291778326035","0.04526311159133911","0.04526311159133911","0.04526311159133911"
"8857","0.01524414587765932","0.01524414587765932","0.01524414587765932","0.04459690302610397","0.04459690302610397","0.04459690302610397"
"8858","0.014854827895760536","0.014854827895760536","0.014854827895760536","0.0449271984398365","0.0449271984398365","0.0449271984398365"
"8859","0.014066612347960472","0.014066612347960472","0.014066612347960472","0.04498687759041786","0.04498687759041786","0.04498687759041786"
"8860","0.014083738438785076","0.014083738438785076","0.014083738438785076","0.04536808654665947","0.04536808654665947","0.04536808654665947"
"8861","0.014192575588822365","0.014192575588822365","0.014192575588822365","0.0457589253783226","0.0457589253783226","0.0457589253783226"
"8862","0.01463409699499607","0.01463409699499607","0.01463409699499607","0.04517126455903053","0.04517126455903053","0.04517126455903053"
"8863","0.014665788039565086","0.014665788039565086","0.014665788039565086","0.04552720487117767","0.04552720487117767","0.04552720487117767"
"8864","0.014591914601624012","0.014591914601624012","0.014591914601624012","0.04596920311450958","0.04596920311450958","0.04596920311450958"
"8865","0.014260388910770416","0.014260388910770416","0.014260388910770416","0.04511921852827072","0.04511921852827072","0.04511921852827072"
"8866","0.014257005415856838","0.014257005415856838","0.014257005415856838","0.04456261917948723","0.04456261917948723","0.04456261917948723"
"8867","0.01432269811630249","0.01432269811630249","0.01432269811630249","0.0448911152780056","0.0448911152780056","0.0448911152780056"
"8868","0.014253979548811913","0.014253979548811913","0.014253979548811913","0.045125097036361694","0.045125097036361694","0.045125097036361694"
"8869","0.013792703859508038","0.013792703859508038","0.013792703859508038","0.04441500082612038","0.04441500082612038","0.04441500082612038"
"8870","0.014184076339006424","0.014184076339006424","0.014184076339006424","0.04438193142414093","0.04438193142414093","0.04438193142414093"
"8871","0.014474859461188316","0.014474859461188316","0.014474859461188316","0.04524018242955208","0.04524018242955208","0.04524018242955208"
"8872","0.014226225204765797","0.014226225204765797","0.014226225204765797","0.044416643679142","0.044416643679142","0.044416643679142"
"8873","0.014019005000591278","0.014019005000591278","0.014019005000591278","0.044782739132642746","0.044782739132642746","0.044782739132642746"
"8874","0.015655752271413803","0.015655752271413803","0.015655752271413803","0.045707304030656815","0.045707304030656815","0.045707304030656815"
"8875","0.015127870254218578","0.015127870254218578","0.015127870254218578","0.04564369469881058","0.04564369469881058","0.04564369469881058"
"8876","0.014487570151686668","0.014487570151686668","0.014487570151686668","0.04553825408220291","0.04553825408220291","0.04553825408220291"
"8877","0.014591681770980358","0.014591681770980358","0.014591681770980358","0.04495511204004288","0.04495511204004288","0.04495511204004288"
"8878","0.014286902733147144","0.014286902733147144","0.014286902733147144","0.044964440166950226","0.044964440166950226","0.044964440166950226"
"8879","0.014129848219454288","0.014129848219454288","0.014129848219454288","0.04507574811577797","0.04507574811577797","0.04507574811577797"
"8880","0.015263731591403484","0.015263731591403484","0.015263731591403484","0.04455312341451645","0.04455312341451645","0.04455312341451645"
"8881","0.014890291728079319","0.014890291728079319","0.014890291728079319","0.04405444487929344","0.04405444487929344","0.04405444487929344"
"8882","0.01478057075291872","0.01478057075291872","0.01478057075291872","0.04389456659555435","0.04389456659555435","0.04389456659555435"
"8883","0.014459827914834023","0.014459827914834023","0.014459827914834023","0.04425010085105896","0.04425010085105896","0.04425010085105896"
"8884","0.014300570823252201","0.014300570823252201","0.014300570823252201","0.04452963545918465","0.04452963545918465","0.04452963545918465"
"8885","0.01382135134190321","0.01382135134190321","0.01382135134190321","0.04424950107932091","0.04424950107932091","0.04424950107932091"
"8886","0.015030331909656525","0.015030331909656525","0.015030331909656525","0.04449673369526863","0.04449673369526863","0.04449673369526863"
"8887","0.014761371538043022","0.014761371538043022","0.014761371538043022","0.04563308507204056","0.04563308507204056","0.04563308507204056"
"8888","0.015805479139089584","0.015805479139089584","0.015805479139089584","0.04491935297846794","0.04491935297846794","0.04491935297846794"
"8889","0.01495580654591322","0.01495580654591322","0.01495580654591322","0.04433850571513176","0.04433850571513176","0.04433850571513176"
"8890","0.014542783610522747","0.014542783610522747","0.014542783610522747","0.04381281137466431","0.04381281137466431","0.04381281137466431"
"8891","0.01459607295691967","0.01459607295691967","0.01459607295691967","0.04445214197039604","0.04445214197039604","0.04445214197039604"
"8892","0.014653610065579414","0.014653610065579414","0.014653610065579414","0.044480808079242706","0.044480808079242706","0.044480808079242706"
"8893","0.014290690422058105","0.014290690422058105","0.014290690422058105","0.04505976662039757","0.04505976662039757","0.04505976662039757"
"8894","0.013675929047167301","0.013675929047167301","0.013675929047167301","0.04517343267798424","0.04517343267798424","0.04517343267798424"
"8895","0.01392801757901907","0.01392801757901907","0.01392801757901907","0.04501242935657501","0.04501242935657501","0.04501242935657501"
"8896","0.013734648935496807","0.013734648935496807","0.013734648935496807","0.04516412690281868","0.04516412690281868","0.04516412690281868"
"8897","0.014006692916154861","0.014006692916154861","0.014006692916154861","0.04507899656891823","0.04507899656891823","0.04507899656891823"
"8898","0.015598172321915627","0.015598172321915627","0.015598172321915627","0.04526158422231674","0.04526158422231674","0.04526158422231674"
"8899","0.01515251211822033","0.01515251211822033","0.01515251211822033","0.04569505527615547","0.04569505527615547","0.04569505527615547"
"8900","0.014925356023013592","0.014925356023013592","0.014925356023013592","0.04495353624224663","0.04495353624224663","0.04495353624224663"
"8901","0.016721786931157112","0.016721786931157112","0.016721786931157112","0.04590531811118126","0.04590531811118126","0.04590531811118126"
"8902","0.016395030543208122","0.016395030543208122","0.016395030543208122","0.04570676386356354","0.04570676386356354","0.04570676386356354"
"8903","0.015446919947862625","0.015446919947862625","0.015446919947862625","0.046033717691898346","0.046033717691898346","0.046033717691898346"
"8904","0.016008686274290085","0.016008686274290085","0.016008686274290085","0.04626992717385292","0.04626992717385292","0.04626992717385292"
"8905","0.01552488561719656","0.01552488561719656","0.01552488561719656","0.04592987522482872","0.04592987522482872","0.04592987522482872"
"8906","0.01486202422529459","0.01486202422529459","0.01486202422529459","0.046390600502491","0.046390600502491","0.046390600502491"
"8907","0.014712519943714142","0.014712519943714142","0.014712519943714142","0.04592953994870186","0.04592953994870186","0.04592953994870186"
"8908","0.014629238285124302","0.014629238285124302","0.014629238285124302","0.044910773634910583","0.044910773634910583","0.044910773634910583"
"8909","0.014323553070425987","0.014323553070425987","0.014323553070425987","0.044442448765039444","0.044442448765039444","0.044442448765039444"
"8910","0.014454212971031666","0.014454212971031666","0.014454212971031666","0.04437590762972832","0.04437590762972832","0.04437590762972832"
"8911","0.014191191643476486","0.014191191643476486","0.014191191643476486","0.044172562658786774","0.044172562658786774","0.044172562658786774"
"8912","0.015762578696012497","0.015762578696012497","0.015762578696012497","0.04449547827243805","0.04449547827243805","0.04449547827243805"
"8913","0.015054957009851933","0.015054957009851933","0.015054957009851933","0.04449993371963501","0.04449993371963501","0.04449993371963501"
"8914","0.015418021008372307","0.015418021008372307","0.015418021008372307","0.044850412756204605","0.044850412756204605","0.044850412756204605"
"8915","0.014795230701565742","0.014795230701565742","0.014795230701565742","0.04436960071325302","0.04436960071325302","0.04436960071325302"
"8916","0.014316483400762081","0.014316483400762081","0.014316483400762081","0.04393768310546875","0.04393768310546875","0.04393768310546875"
"8917","0.014132734388113022","0.014132734388113022","0.014132734388113022","0.04478442668914795","0.04478442668914795","0.04478442668914795"
"8918","0.014838060364127159","0.014838060364127159","0.014838060364127159","0.04449240490794182","0.04449240490794182","0.04449240490794182"
"8919","0.014713487587869167","0.014713487587869167","0.014713487587869167","0.0448773019015789","0.0448773019015789","0.0448773019015789"
"8920","0.014222263358533382","0.014222263358533382","0.014222263358533382","0.04487459734082222","0.04487459734082222","0.04487459734082222"
"8921","0.01436921302229166","0.01436921302229166","0.01436921302229166","0.04418736323714256","0.04418736323714256","0.04418736323714256"
"8922","0.014941859990358353","0.014941859990358353","0.014941859990358353","0.04453524947166443","0.04453524947166443","0.04453524947166443"
"8923","0.01620025373995304","0.01620025373995304","0.01620025373995304","0.04424513131380081","0.04424513131380081","0.04424513131380081"
"8924","0.015408643521368504","0.015408643521368504","0.015408643521368504","0.04392655938863754","0.04392655938863754","0.04392655938863754"
"8925","0.016727076843380928","0.016727076843380928","0.016727076843380928","0.043796900659799576","0.043796900659799576","0.043796900659799576"
"8926","0.015634795650839806","0.015634795650839806","0.015634795650839806","0.043488528579473495","0.043488528579473495","0.043488528579473495"
"8927","0.014522172510623932","0.014522172510623932","0.014522172510623932","0.043825846165418625","0.043825846165418625","0.043825846165418625"
"8928","0.014991655945777893","0.014991655945777893","0.014991655945777893","0.04379884526133537","0.04379884526133537","0.04379884526133537"
"8929","0.015013708733022213","0.015013708733022213","0.015013708733022213","0.04373013228178024","0.04373013228178024","0.04373013228178024"
"8930","0.015622901730239391","0.015622901730239391","0.015622901730239391","0.04442344605922699","0.04442344605922699","0.04442344605922699"
"8931","0.01742907240986824","0.01742907240986824","0.01742907240986824","0.04481581598520279","0.04481581598520279","0.04481581598520279"
"8932","0.01660161092877388","0.01660161092877388","0.01660161092877388","0.045023925602436066","0.045023925602436066","0.045023925602436066"
"8933","0.01667388714849949","0.01667388714849949","0.01667388714849949","0.045038528740406036","0.045038528740406036","0.045038528740406036"
"8934","0.01566241681575775","0.01566241681575775","0.01566241681575775","0.0450146459043026","0.0450146459043026","0.0450146459043026"
"8935","0.015617779456079006","0.015617779456079006","0.015617779456079006","0.04481809586286545","0.04481809586286545","0.04481809586286545"
"8936","0.014952650293707848","0.014952650293707848","0.014952650293707848","0.04499233886599541","0.04499233886599541","0.04499233886599541"
"8937","0.014481982216238976","0.014481982216238976","0.014481982216238976","0.044623952358961105","0.044623952358961105","0.044623952358961105"
"8938","0.015280265361070633","0.015280265361070633","0.015280265361070633","0.04514366015791893","0.04514366015791893","0.04514366015791893"
"8939","0.015713095664978027","0.015713095664978027","0.015713095664978027","0.04429803043603897","0.04429803043603897","0.04429803043603897"
"8940","0.016042562201619148","0.016042562201619148","0.016042562201619148","0.04401962831616402","0.04401962831616402","0.04401962831616402"
"8941","0.014929070137441158","0.014929070137441158","0.014929070137441158","0.04378967359662056","0.04378967359662056","0.04378967359662056"
"8942","0.014212217181921005","0.014212217181921005","0.014212217181921005","0.04360681772232056","0.04360681772232056","0.04360681772232056"
"8943","0.014166990295052528","0.014166990295052528","0.014166990295052528","0.044771842658519745","0.044771842658519745","0.044771842658519745"
"8944","0.015374177135527134","0.015374177135527134","0.015374177135527134","0.04413194581866264","0.04413194581866264","0.04413194581866264"
"8945","0.014833538793027401","0.014833538793027401","0.014833538793027401","0.04446365311741829","0.04446365311741829","0.04446365311741829"
"8946","0.014728924259543419","0.014728924259543419","0.014728924259543419","0.044408056885004044","0.044408056885004044","0.044408056885004044"
"8947","0.01567295379936695","0.01567295379936695","0.01567295379936695","0.04412578418850899","0.04412578418850899","0.04412578418850899"
"8948","0.015338977798819542","0.015338977798819542","0.015338977798819542","0.04469287395477295","0.04469287395477295","0.04469287395477295"
"8949","0.015519331209361553","0.015519331209361553","0.015519331209361553","0.04472799971699715","0.04472799971699715","0.04472799971699715"
"8950","0.01478206180036068","0.01478206180036068","0.01478206180036068","0.04498322680592537","0.04498322680592537","0.04498322680592537"
"8951","0.014428867027163506","0.014428867027163506","0.014428867027163506","0.04493198171257973","0.04493198171257973","0.04493198171257973"
"8952","0.015399687923491001","0.015399687923491001","0.015399687923491001","0.045120928436517715","0.045120928436517715","0.045120928436517715"
"8953","0.014438915066421032","0.014438915066421032","0.014438915066421032","0.04457147419452667","0.04457147419452667","0.04457147419452667"
"8954","0.014185965992510319","0.014185965992510319","0.014185965992510319","0.0456734299659729","0.0456734299659729","0.0456734299659729"
"8955","0.01375436969101429","0.01375436969101429","0.01375436969101429","0.04583184793591499","0.04583184793591499","0.04583184793591499"
"8956","0.01392479706555605","0.01392479706555605","0.01392479706555605","0.046331439167261124","0.046331439167261124","0.046331439167261124"
"8957","0.015189412981271744","0.015189412981271744","0.015189412981271744","0.04551675543189049","0.04551675543189049","0.04551675543189049"
"8958","0.015843380242586136","0.015843380242586136","0.015843380242586136","0.045958057045936584","0.045958057045936584","0.045958057045936584"
"8959","0.014903818257153034","0.014903818257153034","0.014903818257153034","0.04572858288884163","0.04572858288884163","0.04572858288884163"
"8960","0.014517024159431458","0.014517024159431458","0.014517024159431458","0.04475436359643936","0.04475436359643936","0.04475436359643936"
"8961","0.014882595278322697","0.014882595278322697","0.014882595278322697","0.0453917533159256","0.0453917533159256","0.0453917533159256"
"8962","0.015586442314088345","0.015586442314088345","0.015586442314088345","0.0447663739323616","0.0447663739323616","0.0447663739323616"
"8963","0.015206953510642052","0.015206953510642052","0.015206953510642052","0.04439784958958626","0.04439784958958626","0.04439784958958626"
"8964","0.016239333897829056","0.016239333897829056","0.016239333897829056","0.04416166990995407","0.04416166990995407","0.04416166990995407"
"8965","0.01628369837999344","0.01628369837999344","0.01628369837999344","0.044432561844587326","0.044432561844587326","0.044432561844587326"
"8966","0.015540125779807568","0.015540125779807568","0.015540125779807568","0.044837385416030884","0.044837385416030884","0.044837385416030884"
"8967","0.015213526785373688","0.015213526785373688","0.015213526785373688","0.045053254812955856","0.045053254812955856","0.045053254812955856"
"8968","0.014658510684967041","0.014658510684967041","0.014658510684967041","0.04474381357431412","0.04474381357431412","0.04474381357431412"
"8969","0.01437604334205389","0.01437604334205389","0.01437604334205389","0.04482364282011986","0.04482364282011986","0.04482364282011986"
"8970","0.015077268704771996","0.015077268704771996","0.015077268704771996","0.044414423406124115","0.044414423406124115","0.044414423406124115"
"8971","0.014827510342001915","0.014827510342001915","0.014827510342001915","0.045010704547166824","0.045010704547166824","0.045010704547166824"
"8972","0.015513078309595585","0.015513078309595585","0.015513078309595585","0.04490968957543373","0.04490968957543373","0.04490968957543373"
"8973","0.014665056951344013","0.014665056951344013","0.014665056951344013","0.04558996111154556","0.04558996111154556","0.04558996111154556"
"8974","0.014339962042868137","0.014339962042868137","0.014339962042868137","0.04472845420241356","0.04472845420241356","0.04472845420241356"
"8975","0.014143671840429306","0.014143671840429306","0.014143671840429306","0.04436882212758064","0.04436882212758064","0.04436882212758064"
"8976","0.013814346864819527","0.013814346864819527","0.013814346864819527","0.04475261643528938","0.04475261643528938","0.04475261643528938"
"8977","0.013748439028859138","0.013748439028859138","0.013748439028859138","0.04433165490627289","0.04433165490627289","0.04433165490627289"
"8978","0.014891874976456165","0.014891874976456165","0.014891874976456165","0.04513097181916237","0.04513097181916237","0.04513097181916237"
"8979","0.014353562146425247","0.014353562146425247","0.014353562146425247","0.045285120606422424","0.045285120606422424","0.045285120606422424"
"8980","0.013957960531115532","0.013957960531115532","0.013957960531115532","0.04519428312778473","0.04519428312778473","0.04519428312778473"
"8981","0.013808786869049072","0.013808786869049072","0.013808786869049072","0.044609032571315765","0.044609032571315765","0.044609032571315765"
"8982","0.013988676480948925","0.013988676480948925","0.013988676480948925","0.04559233784675598","0.04559233784675598","0.04559233784675598"
"8983","0.01382717676460743","0.01382717676460743","0.01382717676460743","0.04460647329688072","0.04460647329688072","0.04460647329688072"
"8984","0.01480900403112173","0.01480900403112173","0.01480900403112173","0.04485372453927994","0.04485372453927994","0.04485372453927994"
"8985","0.015468178316950798","0.015468178316950798","0.015468178316950798","0.04436955973505974","0.04436955973505974","0.04436955973505974"
"8986","0.01709662564098835","0.01709662564098835","0.01709662564098835","0.044149354100227356","0.044149354100227356","0.044149354100227356"
"8987","0.016605287790298462","0.016605287790298462","0.016605287790298462","0.04541406035423279","0.04541406035423279","0.04541406035423279"
"8988","0.015036157332360744","0.015036157332360744","0.015036157332360744","0.045047398656606674","0.045047398656606674","0.045047398656606674"
"8989","0.014651571400463581","0.014651571400463581","0.014651571400463581","0.044644977897405624","0.044644977897405624","0.044644977897405624"
